metric,period_ms,ms,successful_reads,total_reads,successful_writes,total_writes
KVS,50,2,47,69,69,69
KVS,50,3,47,69,69,69
KVS,50,3,47,69,69,69
KVS,50,3,49,72,72,72
KVS,50,3,49,72,72,72
KVS,50,3,49,72,72,72
KVS,50,2,51,75,75,75
KVS,50,2,51,75,75,75
KVS,50,3,51,75,75,75
KVS,50,2,53,78,78,78
KVS,50,3,53,78,78,78
KVS,50,3,53,78,78,78
KVS,50,2,55,81,81,81
KVS,50,2,55,81,81,81
KVS,50,2,55,81,81,81
KVS,50,2,57,84,84,84
KVS,50,3,57,84,84,84
KVS,50,3,57,84,84,84
KVS,50,2,59,87,87,87
KVS,50,3,59,87,87,87
KVS,50,3,59,87,87,87
KVS,50,2,61,90,90,90
KVS,50,2,61,90,90,90
KVS,50,3,61,90,90,90
KVS,50,2,63,93,93,93
KVS,50,3,63,93,93,93
KVS,50,3,63,93,93,93
KVS,50,2,65,96,96,96
KVS,50,3,65,96,96,96
KVS,50,3,65,96,96,96
KVS,50,2,67,99,99,99
KVS,50,3,67,99,99,99
KVS,50,3,67,99,99,99
KVS,50,2,69,102,102,102
KVS,50,3,69,102,102,102
KVS,50,3,69,102,102,102
KVS,50,3,71,105,105,105
KVS,50,3,71,105,105,105
KVS,50,3,71,105,105,105
KVS,50,2,73,108,108,108
KVS,50,3,73,108,108,108
KVS,50,3,73,108,108,108
KVS,50,3,75,111,111,111
KVS,50,3,75,111,111,111
KVS,50,3,75,111,111,111
KVS,50,2,77,114,114,114
KVS,50,3,77,114,114,114
KVS,50,3,77,114,114,114
KVS,50,2,79,117,117,117
KVS,50,3,79,117,117,117
KVS,50,3,79,117,117,117
KVS,50,2,81,120,120,120
KVS,50,2,81,120,120,120
KVS,50,3,81,120,120,120
KVS,50,3,83,123,123,123
KVS,50,3,83,123,123,123
KVS,50,3,83,123,123,123
KVS,50,2,85,126,126,126
KVS,50,3,85,126,126,126
KVS,50,3,85,126,126,126
KVS,50,3,87,129,129,129
KVS,50,3,87,129,129,129
KVS,50,3,87,129,129,129
KVS,50,3,89,132,132,132
KVS,50,3,89,132,132,132
KVS,50,3,89,132,132,132
KVS,50,2,91,135,135,135
KVS,50,3,91,135,135,135
KVS,50,3,91,135,135,135
KVS,50,2,93,138,138,138
KVS,50,3,93,138,138,138
KVS,50,3,93,138,138,138
KVS,50,3,95,141,141,141
KVS,50,3,95,141,141,141
KVS,50,3,95,141,141,141
KVS,50,2,97,144,144,144
KVS,50,3,97,144,144,144
KVS,50,3,97,144,144,144
KVS,50,2,99,147,147,147
KVS,50,2,99,147,147,147
KVS,50,2,99,147,147,147
KVS,50,2,101,150,150,150
KVS,50,2,101,150,150,150
KVS,50,2,101,150,150,150
KVS,50,2,103,153,153,153
KVS,50,2,103,153,153,153
KVS,50,2,103,153,153,153
KVS,50,2,105,156,156,156
KVS,50,2,105,156,156,156
KVS,50,2,105,156,156,156
KVS,50,2,107,159,159,159
KVS,50,3,107,159,159,159
KVS,50,3,107,159,159,159
KVS,50,2,109,162,162,162
KVS,50,3,109,162,162,162
KVS,50,3,109,162,162,162
KVS,50,2,111,165,165,165
KVS,50,3,111,165,165,165
KVS,50,3,111,165,165,165
KVS,50,2,113,168,168,168
KVS,50,2,113,168,168,168
KVS,50,2,113,168,168,168
KVS,50,2,115,171,171,171
KVS,50,2,115,171,171,171
KVS,50,2,115,171,171,171
KVS,50,2,117,174,174,174
KVS,50,3,117,174,174,174
KVS,50,3,117,174,174,174
KVS,50,2,119,177,177,177
KVS,50,3,119,177,177,177
KVS,50,3,119,177,177,177
KVS,50,2,121,180,180,180
KVS,50,2,121,180,180,180
KVS,50,2,121,180,180,180
KVS,50,2,123,183,183,183
KVS,50,3,123,183,183,183
KVS,50,3,123,183,183,183
KVS,50,3,125,186,186,186
KVS,50,3,125,186,186,186
KVS,50,3,125,186,186,186
KVS,50,2,127,189,189,189
KVS,50,2,127,189,189,189
KVS,50,3,127,189,189,189
KVS,50,2,129,192,192,192
KVS,50,3,129,192,192,192
KVS,50,3,129,192,192,192
KVS,50,3,131,195,195,195
KVS,50,3,131,195,195,195
KVS,50,3,131,195,195,195
KVS,50,2,133,198,198,198
KVS,50,3,133,198,198,198
KVS,50,3,133,198,198,198
KVS,50,2,135,201,201,201
KVS,50,3,135,201,201,201
KVS,50,3,135,201,201,201
KVS,50,3,137,204,204,204
KVS,50,3,137,204,204,204
KVS,50,3,137,204,204,204
KVS,50,2,139,207,207,207
KVS,50,2,139,207,207,207
KVS,50,2,139,207,207,207
KVS,50,3,141,210,210,210
KVS,50,3,141,210,210,210
KVS,50,3,141,210,210,210
KVS,50,2,143,213,213,213
KVS,50,2,143,213,213,213
KVS,50,3,143,213,213,213
KVS,50,3,145,216,216,216
KVS,50,3,145,216,216,216
KVS,50,3,145,216,216,216
KVS,50,2,147,219,219,219
KVS,50,3,147,219,219,219
KVS,50,3,147,219,219,219
KVS,50,2,149,222,222,222
KVS,50,3,149,222,222,222
KVS,50,3,149,222,222,222
KVS,50,2,151,225,225,225
KVS,50,2,151,225,225,225
KVS,50,3,151,225,225,225
KVS,50,2,153,228,228,228
KVS,50,3,153,228,228,228
KVS,50,3,153,228,228,228
KVS,50,2,155,231,231,231
KVS,50,3,155,231,231,231
KVS,50,3,155,231,231,231
KVS,50,2,157,234,234,234
KVS,50,2,157,234,234,234
KVS,50,3,157,234,234,234
KVS,50,3,159,237,237,237
KVS,50,3,159,237,237,237
KVS,50,3,159,237,237,237
KVS,50,2,161,240,240,240
KVS,50,3,161,240,240,240
KVS,50,3,161,240,240,240
KVS,50,3,163,243,243,243
KVS,50,3,163,243,243,243
KVS,50,3,163,243,243,243
KVS,50,2,165,246,246,246
KVS,50,2,165,246,246,246
KVS,50,2,165,246,246,246
KVS,50,2,167,249,249,249
KVS,50,2,167,249,249,249
KVS,50,3,167,249,249,249
KVS,50,2,169,252,252,252
KVS,50,3,169,252,252,252
KVS,50,3,169,252,252,252
KVS,50,3,171,255,255,255
KVS,50,3,171,255,255,255
KVS,50,3,171,255,255,255
KVS,50,2,173,258,258,258
KVS,50,3,173,258,258,258
KVS,50,3,173,258,258,258
KVS,50,2,175,261,261,261
KVS,50,3,175,261,261,261
KVS,50,3,175,261,261,261
KVS,50,3,177,264,264,264
KVS,50,3,177,264,264,264
KVS,50,3,177,264,264,264
KVS,50,2,179,267,267,267
KVS,50,3,179,267,267,267
KVS,50,3,179,267,267,267
KVS,50,3,181,270,270,270
KVS,50,3,181,270,270,270
KVS,50,3,181,270,270,270
KVS,50,3,183,273,273,273
KVS,50,3,183,273,273,273
KVS,50,3,183,273,273,273
KVS,50,2,185,276,276,276
KVS,50,3,185,276,276,276
KVS,50,3,185,276,276,276
KVS,50,2,187,279,279,279
KVS,50,2,187,279,279,279
KVS,50,3,187,279,279,279
KVS,50,2,189,282,282,282
KVS,50,2,189,282,282,282
KVS,50,3,189,282,282,282
KVS,50,3,191,285,285,285
KVS,50,3,191,285,285,285
KVS,50,3,191,285,285,285
KVS,50,2,193,288,288,288
KVS,50,3,193,288,288,288
KVS,50,3,193,288,288,288
KVS,50,2,195,291,291,291
KVS,50,2,195,291,291,291
KVS,50,3,195,291,291,291
KVS,50,2,197,294,294,294
KVS,50,2,197,294,294,294
KVS,50,3,197,294,294,294
KVS,50,2,199,297,297,297
KVS,50,3,199,297,297,297
KVS,50,3,199,297,297,297
KVS,50,3,201,300,300,300
KVS,50,3,201,300,300,300
KVS,50,3,201,300,300,300
KVS,50,2,203,303,303,303
KVS,50,2,203,303,303,303
KVS,50,3,203,303,303,303
KVS,50,2,205,306,306,306
KVS,50,2,205,306,306,306
KVS,50,2,205,306,306,306
KVS,50,2,207,309,309,309
KVS,50,3,207,309,309,309
KVS,50,3,207,309,309,309
KVS,50,2,209,312,312,312
KVS,50,2,209,312,312,312
KVS,50,2,209,312,312,312
KVS,50,2,211,315,315,315
KVS,50,3,211,315,315,315
KVS,50,3,211,315,315,315
KVS,50,2,213,318,318,318
KVS,50,3,213,318,318,318
KVS,50,3,213,318,318,318
KVS,50,2,215,321,321,321
KVS,50,3,215,321,321,321
KVS,50,3,215,321,321,321
KVS,50,2,217,324,324,324
KVS,50,3,217,324,324,324
KVS,50,3,217,324,324,324
KVS,50,2,219,327,327,327
KVS,50,2,219,327,327,327
KVS,50,2,219,327,327,327
KVS,50,2,221,330,330,330
KVS,50,3,221,330,330,330
KVS,50,3,221,330,330,330
KVS,50,2,223,333,333,333
KVS,50,3,223,333,333,333
KVS,50,3,223,333,333,333
KVS,50,2,225,336,336,336
KVS,50,3,225,336,336,336
KVS,50,3,225,336,336,336
KVS,50,2,227,339,339,339
KVS,50,2,227,339,339,339
KVS,50,2,227,339,339,339
KVS,50,2,229,342,342,342
KVS,50,3,229,342,342,342
KVS,50,3,229,342,342,342
KVS,50,2,231,345,345,345
KVS,50,2,231,345,345,345
KVS,50,2,231,345,345,345
KVS,50,3,233,348,348,348
KVS,50,3,233,348,348,348
KVS,50,3,233,348,348,348
KVS,50,3,235,351,351,351
KVS,50,3,235,351,351,351
KVS,50,3,235,351,351,351
KVS,50,2,237,354,354,354
KVS,50,3,237,354,354,354
KVS,50,3,237,354,354,354
KVS,50,2,239,357,357,357
KVS,50,3,239,357,357,357
KVS,50,3,239,357,357,357
KVS,50,2,241,360,360,360
KVS,50,3,241,360,360,360
KVS,50,3,241,360,360,360
KVS,50,2,243,363,363,363
KVS,50,3,243,363,363,363
KVS,50,3,243,363,363,363
KVS,50,2,245,366,366,366
KVS,50,3,245,366,366,366
KVS,50,3,245,366,366,366
KVS,50,2,247,369,369,369
KVS,50,3,247,369,369,369
KVS,50,3,247,369,369,369
KVS,50,2,249,372,372,372
KVS,50,2,249,372,372,372
KVS,50,2,249,372,372,372
KVS,50,2,251,375,375,375
KVS,50,2,251,375,375,375
KVS,50,3,251,375,375,375
