Event, Reactor, Source, Destination, Elapsed Logical Time, Microstep, Elapsed Physical Time, Trigger, Extra Delay
Reaction ends, ns_federate__p2_0, 1, 1, 2400000000, 0, 2401302916, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2400000000, 0, 2401302987, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2400000000, 0, 2401303044, NO TRIGGER, 0
Reaction starts, ns_federate__p2_0, 1, 2, 2400000000, 0, 2401303101, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p2_0, 1, 2, 2400000000, 0, 2401303152, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2400000000, 0, 2401303212, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2400000000, 0, 2401303291, NO TRIGGER, 0
Reaction starts, ns_federate__p2_1, 1, 1, 2400000000, 0, 2401303347, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 1, -1, 2400000000, 0, 2401303409, NO TRIGGER, 0
Reaction ends, ns_federate__p2_1, 1, 1, 2400000000, 0, 2401305737, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2400000000, 0, 2401305804, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2400000000, 0, 2401305859, NO TRIGGER, 0
Reaction starts, ns_federate__p2_1, 1, 2, 2400000000, 0, 2401305914, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p2_1, 1, 2, 2400000000, 0, 2401305958, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2400000000, 0, 2401306018, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2400000000, 0, 2401306084, NO TRIGGER, 0
Reaction starts, ns_federate__p2_2, 1, 1, 2400000000, 0, 2401306140, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 1, -1, 2400000000, 0, 2401306201, NO TRIGGER, 0
Reaction ends, ns_federate__p2_2, 1, 1, 2400000000, 0, 2401308467, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2400000000, 0, 2401308537, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2400000000, 0, 2401308590, NO TRIGGER, 0
Reaction starts, ns_federate__p2_2, 1, 2, 2400000000, 0, 2401308645, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p2_2, 1, 2, 2400000000, 0, 2401308697, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2400000000, 0, 2401308757, NO TRIGGER, 0
Sending LTC, NO REACTOR, 1, -1, 2400000000, 0, 2401308978, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 2400000000, 0, 2401310206, NO TRIGGER, 0
Sending NET, NO REACTOR, 1, -1, 2450000000, 0, 2401310458, NO TRIGGER, 0
Sending NET, NO REACTOR, 1, -1, 2400000000, 1, 2407571707, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 2400000000, 1, 2407578649, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2400000000, 1, 2407579385, NO TRIGGER, 0
Reaction starts, ns_federate__plant_0, 1, 2, 2400000000, 1, 2407579761, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 2400000000, 1, 2407580010, NO TRIGGER, 0
Reaction ends, ns_federate__plant_0, 1, 2, 2400000000, 1, 2407581812, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2400000000, 1, 2407582166, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2400000000, 1, 2408333650, NO TRIGGER, 0
Reaction starts, ns_federate__p2, 1, 2, 2400000000, 1, 2408334342, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 2400000000, 1, 2408334597, NO TRIGGER, 0
Reaction ends, ns_federate__p2, 1, 2, 2400000000, 1, 2408349355, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2400000000, 1, 2408349677, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2400000000, 1, 2408349865, NO TRIGGER, 0
Reaction starts, ns_federate__p2_0, 1, 2, 2400000000, 1, 2408350007, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 2400000000, 1, 2408350110, NO TRIGGER, 0
Reaction ends, ns_federate__p2_0, 1, 2, 2400000000, 1, 2408352138, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2400000000, 1, 2408352235, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2400000000, 1, 2408352421, NO TRIGGER, 0
Reaction starts, ns_federate__p2_1, 1, 2, 2400000000, 1, 2408352514, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 2400000000, 1, 2408352588, NO TRIGGER, 0
Reaction ends, ns_federate__p2_1, 1, 2, 2400000000, 1, 2408354213, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2400000000, 1, 2408354308, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2400000000, 1, 2408354407, NO TRIGGER, 0
Reaction starts, ns_federate__p2_2, 1, 2, 2400000000, 1, 2408354660, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 2400000000, 1, 2408354727, NO TRIGGER, 0
Reaction ends, ns_federate__p2_2, 1, 2, 2400000000, 1, 2408356260, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2400000000, 1, 2408356346, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 2400000000, 1, 2408356578, NO TRIGGER, 0
Sending NET, NO REACTOR, 1, -1, 2450000000, 0, 2408356932, NO TRIGGER, 0
Sending NET, NO REACTOR, 1, -1, 2410000000, 0, 2414078090, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 2410000000, 0, 2414093371, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2410000000, 0, 2414094020, NO TRIGGER, 0
Reaction starts, ns_federate__plant_0, 1, 2, 2410000000, 0, 2414094236, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 2410000000, 0, 2414094401, NO TRIGGER, 0
Reaction ends, ns_federate__plant_0, 1, 2, 2410000000, 0, 2414098353, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2410000000, 0, 2414098553, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2410000000, 0, 2414648354, NO TRIGGER, 0
Reaction starts, ns_federate__p2, 1, 2, 2410000000, 0, 2414648810, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 2410000000, 0, 2414648989, NO TRIGGER, 0
Reaction ends, ns_federate__p2, 1, 2, 2410000000, 0, 2414660382, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2410000000, 0, 2414660614, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2410000000, 0, 2414660801, NO TRIGGER, 0
Reaction starts, ns_federate__p2_0, 1, 2, 2410000000, 0, 2414660898, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 2410000000, 0, 2414660976, NO TRIGGER, 0
Reaction ends, ns_federate__p2_0, 1, 2, 2410000000, 0, 2414662589, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2410000000, 0, 2414662660, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2410000000, 0, 2414662740, NO TRIGGER, 0
Reaction starts, ns_federate__p2_1, 1, 2, 2410000000, 0, 2414662818, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 2410000000, 0, 2414662870, NO TRIGGER, 0
Reaction ends, ns_federate__p2_1, 1, 2, 2410000000, 0, 2414664047, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2410000000, 0, 2414664115, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2410000000, 0, 2414664191, NO TRIGGER, 0
Reaction starts, ns_federate__p2_2, 1, 2, 2410000000, 0, 2414664326, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 2410000000, 0, 2414664376, NO TRIGGER, 0
Reaction ends, ns_federate__p2_2, 1, 2, 2410000000, 0, 2414665558, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2410000000, 0, 2414665630, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 2410000000, 0, 2414665885, NO TRIGGER, 0
Sending NET, NO REACTOR, 1, -1, 2450000000, 0, 2414666252, NO TRIGGER, 0
Sending NET, NO REACTOR, 1, -1, 2410000000, 1, 2421518316, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 2410000000, 1, 2421540166, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2410000000, 1, 2421541091, NO TRIGGER, 0
Reaction starts, ns_federate__plant_0, 1, 2, 2410000000, 1, 2421541611, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 2410000000, 1, 2421542016, NO TRIGGER, 0
Reaction ends, ns_federate__plant_0, 1, 2, 2410000000, 1, 2421544630, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2410000000, 1, 2421544962, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2410000000, 1, 2422315816, NO TRIGGER, 0
Reaction starts, ns_federate__p2, 1, 2, 2410000000, 1, 2422316535, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 2410000000, 1, 2422317029, NO TRIGGER, 0
Reaction ends, ns_federate__p2, 1, 2, 2410000000, 1, 2422334544, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2410000000, 1, 2422334846, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2410000000, 1, 2422335116, NO TRIGGER, 0
Reaction starts, ns_federate__p2_0, 1, 2, 2410000000, 1, 2422335305, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 2410000000, 1, 2422335433, NO TRIGGER, 0
Reaction ends, ns_federate__p2_0, 1, 2, 2410000000, 1, 2422337911, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2410000000, 1, 2422338008, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2410000000, 1, 2422338130, NO TRIGGER, 0
Reaction starts, ns_federate__p2_1, 1, 2, 2410000000, 1, 2422338258, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 2410000000, 1, 2422338347, NO TRIGGER, 0
Reaction ends, ns_federate__p2_1, 1, 2, 2410000000, 1, 2422340228, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2410000000, 1, 2422340325, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2410000000, 1, 2422340447, NO TRIGGER, 0
Reaction starts, ns_federate__p2_2, 1, 2, 2410000000, 1, 2422340691, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 2410000000, 1, 2422340783, NO TRIGGER, 0
Reaction ends, ns_federate__p2_2, 1, 2, 2410000000, 1, 2422342609, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2410000000, 1, 2422342710, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 2410000000, 1, 2422343060, NO TRIGGER, 0
Sending NET, NO REACTOR, 1, -1, 2450000000, 0, 2422343531, NO TRIGGER, 0
Schedule called, s2, 0, 0, 2450000000, 0, 2450154823, s2.t, 50000000
Scheduler advancing time ends, NO REACTOR, -1, -1, 2450000000, 0, 2450155817, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2450000000, 0, 2450157160, NO TRIGGER, 0
Reaction starts, s2, 1, 0, 2450000000, 0, 2450157694, NO TRIGGER, -9223372036854775808
Reaction ends, s2, 1, 0, 2450000000, 0, 2450158066, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2450000000, 0, 2450158759, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2450000000, 0, 2450158925, NO TRIGGER, 0
Reaction starts, ns_federate__plant_0, 1, 1, 2450000000, 0, 2450159040, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 1, -1, 2450000000, 0, 2450159679, NO TRIGGER, 0
Reaction ends, ns_federate__plant_0, 1, 1, 2450000000, 0, 2450220576, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2450000000, 0, 2450220934, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2450000000, 0, 2450221164, NO TRIGGER, 0
Reaction starts, ns_federate__plant_0, 1, 2, 2450000000, 0, 2450221359, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__plant_0, 1, 2, 2450000000, 0, 2450221467, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2450000000, 0, 2450221595, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2450000000, 0, 2451233984, NO TRIGGER, 0
Reaction starts, nr_federate__s2, 1, 0, 2450000000, 0, 2451235136, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s2, 1, 0, 2450000000, 0, 2451236895, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2450000000, 0, 2451237615, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2450000000, 0, 2451600641, NO TRIGGER, 0
Reaction starts, nr_federate__s2_0, 1, 0, 2450000000, 0, 2451602854, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s2_0, 1, 0, 2450000000, 0, 2451605883, NO TRIGGER, -9223372036854775808
Reaction starts, s2, 1, 1, 2450000000, 0, 2451607151, NO TRIGGER, -9223372036854775808
Reaction ends, s2, 1, 1, 2450000000, 0, 2451607827, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2450000000, 0, 2451608691, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2450000000, 0, 2451609184, NO TRIGGER, 0
Worker wait starts, NO REACTOR, 1, -1, 2450000000, 0, 2451609505, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2450000000, 0, 2451610446, NO TRIGGER, 0
Reaction starts, s2, 1, 2, 2450000000, 0, 2451610818, NO TRIGGER, -9223372036854775808
Reaction ends, s2, 1, 2, 2450000000, 0, 2451611109, NO TRIGGER, -9223372036854775808
Reaction starts, nr_federate__s2_1, 1, 0, 2450000000, 0, 2451611764, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s2_1, 1, 0, 2450000000, 0, 2451612749, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2450000000, 0, 2451613296, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2450000000, 0, 2451613709, NO TRIGGER, 0
Worker wait starts, NO REACTOR, 1, -1, 2450000000, 0, 2451614062, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2450000000, 0, 2451614534, NO TRIGGER, 0
Reaction starts, s2, 1, 3, 2450000000, 0, 2451614886, NO TRIGGER, -9223372036854775808
Reaction ends, s2, 1, 3, 2450000000, 0, 2451615156, NO TRIGGER, -9223372036854775808
Reaction starts, nr_federate__s2_2, 1, 0, 2450000000, 0, 2451615721, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s2_2, 1, 0, 2450000000, 0, 2451616578, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2450000000, 0, 2451617059, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2450000000, 0, 2451617385, NO TRIGGER, 0
Worker wait starts, NO REACTOR, 1, -1, 2450000000, 0, 2451617722, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2450000000, 0, 2451618058, NO TRIGGER, 0
Reaction starts, s2, 1, 4, 2450000000, 0, 2451618409, NO TRIGGER, -9223372036854775808
Reaction ends, s2, 1, 4, 2450000000, 0, 2451618681, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2450000000, 0, 2451619257, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2450000000, 0, 2451619624, NO TRIGGER, 0
Reaction starts, ns_federate__p2, 1, 1, 2450000000, 0, 2451619968, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 1, -1, 2450000000, 0, 2451620981, NO TRIGGER, 0
Reaction ends, ns_federate__p2, 1, 1, 2450000000, 0, 2451905404, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2450000000, 0, 2451906586, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2450000000, 0, 2451906922, NO TRIGGER, 0
Reaction starts, ns_federate__p2, 1, 2, 2450000000, 0, 2451907218, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p2, 1, 2, 2450000000, 0, 2451907368, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2450000000, 0, 2451907550, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2450000000, 0, 2451907767, NO TRIGGER, 0
Reaction starts, ns_federate__p2_0, 1, 1, 2450000000, 0, 2451907937, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 1, -1, 2450000000, 0, 2451908387, NO TRIGGER, 0
Reaction ends, ns_federate__p2_0, 1, 1, 2450000000, 0, 2451932791, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2450000000, 0, 2451933087, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2450000000, 0, 2451933263, NO TRIGGER, 0
Reaction starts, ns_federate__p2_0, 1, 2, 2450000000, 0, 2451933440, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p2_0, 1, 2, 2450000000, 0, 2451933556, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2450000000, 0, 2451933739, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2450000000, 0, 2451933967, NO TRIGGER, 0
Reaction starts, ns_federate__p2_1, 1, 1, 2450000000, 0, 2451934244, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 1, -1, 2450000000, 0, 2451934420, NO TRIGGER, 0
Reaction ends, ns_federate__p2_1, 1, 1, 2450000000, 0, 2451944042, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2450000000, 0, 2451944315, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2450000000, 0, 2451944484, NO TRIGGER, 0
Reaction starts, ns_federate__p2_1, 1, 2, 2450000000, 0, 2451944670, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p2_1, 1, 2, 2450000000, 0, 2451944787, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2450000000, 0, 2451944969, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2450000000, 0, 2451945182, NO TRIGGER, 0
Reaction starts, ns_federate__p2_2, 1, 1, 2450000000, 0, 2451945425, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 1, -1, 2450000000, 0, 2451945620, NO TRIGGER, 0
Reaction ends, ns_federate__p2_2, 1, 1, 2450000000, 0, 2451989877, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2450000000, 0, 2451991047, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2450000000, 0, 2451991348, NO TRIGGER, 0
Reaction starts, ns_federate__p2_2, 1, 2, 2450000000, 0, 2451991665, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p2_2, 1, 2, 2450000000, 0, 2451991834, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2450000000, 0, 2451991970, NO TRIGGER, 0
Sending LTC, NO REACTOR, 1, -1, 2450000000, 0, 2451992504, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 2450000000, 0, 2451994945, NO TRIGGER, 0
Sending NET, NO REACTOR, 1, -1, 2500000000, 0, 2451995639, NO TRIGGER, 0
Sending NET, NO REACTOR, 1, -1, 2450000000, 1, 2463168918, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 2450000000, 1, 2463231461, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2450000000, 1, 2463233314, NO TRIGGER, 0
Reaction starts, ns_federate__plant_0, 1, 2, 2450000000, 1, 2463234483, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 2450000000, 1, 2463235155, NO TRIGGER, 0
Reaction ends, ns_federate__plant_0, 1, 2, 2450000000, 1, 2463242180, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2450000000, 1, 2463243048, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2450000000, 1, 2465035877, NO TRIGGER, 0
Reaction starts, ns_federate__p2, 1, 2, 2450000000, 1, 2465037557, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 2450000000, 1, 2465038434, NO TRIGGER, 0
Reaction ends, ns_federate__p2, 1, 2, 2450000000, 1, 2465074926, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2450000000, 1, 2465075551, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2450000000, 1, 2465076093, NO TRIGGER, 0
Reaction starts, ns_federate__p2_0, 1, 2, 2450000000, 1, 2465076531, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 2450000000, 1, 2465076788, NO TRIGGER, 0
Reaction ends, ns_federate__p2_0, 1, 2, 2450000000, 1, 2465082584, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2450000000, 1, 2465082801, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2450000000, 1, 2465083084, NO TRIGGER, 0
Reaction starts, ns_federate__p2_1, 1, 2, 2450000000, 1, 2465083333, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 2450000000, 1, 2465083498, NO TRIGGER, 0
Reaction ends, ns_federate__p2_1, 1, 2, 2450000000, 1, 2465087845, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2450000000, 1, 2465088054, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2450000000, 1, 2465088312, NO TRIGGER, 0
Reaction starts, ns_federate__p2_2, 1, 2, 2450000000, 1, 2465088934, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 2450000000, 1, 2465089095, NO TRIGGER, 0
Reaction ends, ns_federate__p2_2, 1, 2, 2450000000, 1, 2465093666, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2450000000, 1, 2465093874, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 2450000000, 1, 2465094672, NO TRIGGER, 0
Sending NET, NO REACTOR, 1, -1, 2500000000, 0, 2465095868, NO TRIGGER, 0
Sending NET, NO REACTOR, 1, -1, 2460000000, 0, 2476178564, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 2460000000, 0, 2476314540, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2460000000, 0, 2476317039, NO TRIGGER, 0
Reaction starts, ns_federate__plant_0, 1, 2, 2460000000, 0, 2476318072, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 2460000000, 0, 2476318754, NO TRIGGER, 0
Reaction ends, ns_federate__plant_0, 1, 2, 2460000000, 0, 2476463711, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2460000000, 0, 2476466671, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2460000000, 0, 2477406531, NO TRIGGER, 0
Reaction starts, ns_federate__p2, 1, 2, 2460000000, 0, 2477407493, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 2460000000, 0, 2477407925, NO TRIGGER, 0
Reaction ends, ns_federate__p2, 1, 2, 2460000000, 0, 2477428265, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2460000000, 0, 2477428720, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2460000000, 0, 2477429019, NO TRIGGER, 0
Reaction starts, ns_federate__p2_0, 1, 2, 2460000000, 0, 2477429172, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 2460000000, 0, 2477429311, NO TRIGGER, 0
Reaction ends, ns_federate__p2_0, 1, 2, 2460000000, 0, 2477432150, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2460000000, 0, 2477432270, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2460000000, 0, 2477432414, NO TRIGGER, 0
Reaction starts, ns_federate__p2_1, 1, 2, 2460000000, 0, 2477432599, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 2460000000, 0, 2477432704, NO TRIGGER, 0
Reaction ends, ns_federate__p2_1, 1, 2, 2460000000, 0, 2477434867, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2460000000, 0, 2477434987, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2460000000, 0, 2477435121, NO TRIGGER, 0
Reaction starts, ns_federate__p2_2, 1, 2, 2460000000, 0, 2477435383, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 2460000000, 0, 2477435511, NO TRIGGER, 0
Reaction ends, ns_federate__p2_2, 1, 2, 2460000000, 0, 2477437934, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2460000000, 0, 2477438051, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 2460000000, 0, 2477438420, NO TRIGGER, 0
Sending NET, NO REACTOR, 1, -1, 2500000000, 0, 2477439134, NO TRIGGER, 0
Sending NET, NO REACTOR, 1, -1, 2460000000, 1, 2493423673, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 2460000000, 1, 2493540109, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2460000000, 1, 2493542361, NO TRIGGER, 0
Reaction starts, ns_federate__plant_0, 1, 2, 2460000000, 1, 2493543186, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 2460000000, 1, 2493543722, NO TRIGGER, 0
Reaction ends, ns_federate__plant_0, 1, 2, 2460000000, 1, 2493616593, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2460000000, 1, 2493617634, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2460000000, 1, 2494483299, NO TRIGGER, 0
Reaction starts, ns_federate__p2, 1, 2, 2460000000, 1, 2494484838, NO TRIGGER, -9223372036854775808
